Age,Weight,HeartRate,Gender,Duration_minutes,AnklePain,HipPain,BackPain,LegPain,NeckPain,Walking,Weights,Jogging,Squats,Gym
32,78,108,Male,111,1,0,1,1,0,1,0,1,1,1
43,77,117,Male,46,0,0,1,1,1,1,1,0,0,0
34,53,72,Female,65,1,0,1,0,1,0,0,0,0,1
23,55,98,Female,87,1,1,0,0,1,0,0,1,0,0
21,63,114,Male,68,0,0,0,1,0,0,0,0,0,0
44,76,90,Female,108,1,1,0,0,0,1,0,1,1,1
27,76,117,Male,87,1,0,1,0,1,0,0,1,0,1
40,46,102,Male,66,0,1,1,0,0,0,1,1,1,1
27,79,118,Male,107,1,1,1,0,0,1,1,1,1,0
44,53,91,Male,48,1,0,0,0,1,1,0,0,1,0
26,50,106,Male,98,1,1,0,1,0,1,1,1,1,0
32,69,108,Female,103,1,1,1,1,1,1,0,1,0,0
29,51,78,Female,99,1,1,0,1,1,0,1,0,1,1
28,51,99,Male,65,1,1,1,0,1,0,0,0,0,0
37,60,107,Female,52,0,0,1,0,1,1,1,0,1,0
32,51,86,Female,95,1,0,1,0,0,1,1,1,1,1
22,77,87,Female,60,1,0,1,0,1,0,0,1,0,1
20,45,88,Female,71,1,0,0,0,1,1,1,0,0,1
25,50,108,Male,46,1,0,0,1,1,1,0,0,1,1
28,73,81,Male,51,0,0,1,0,1,0,0,1,1,0
39,56,87,Female,69,0,0,0,1,1,1,0,1,1,0
30,56,72,Male,70,0,1,0,0,1,0,0,1,1,1
27,73,106,Female,48,1,0,0,0,1,0,1,1,0,1
34,53,115,Male,59,1,1,0,0,0,0,1,0,0,0
31,72,119,Male,106,0,1,1,1,0,1,0,0,0,1
31,73,72,Male,115,1,0,0,0,0,0,1,1,1,1
44,58,72,Female,87,0,1,1,0,0,0,1,0,1,1
26,68,70,Female,97,1,0,0,0,1,1,0,0,1,0
32,77,114,Male,113,0,1,0,0,1,0,1,0,1,1
22,50,85,Female,81,0,0,1,0,1,0,1,0,0,0
44,47,73,Male,81,1,1,1,0,0,1,0,0,1,0
44,49,105,Male,96,0,0,1,0,0,0,0,0,1,0
31,55,91,Male,70,1,1,0,0,1,0,1,0,0,0
25,59,105,Female,76,1,1,0,0,1,0,1,1,1,0
20,60,90,Female,57,0,0,1,0,1,1,1,0,0,1
35,65,107,Male,66,1,1,1,0,0,0,1,1,1,1
22,71,119,Male,106,0,0,1,1,1,0,1,1,0,1
42,79,71,Male,102,1,0,0,1,0,1,1,1,0,1
34,72,110,Male,96,1,0,1,0,0,1,0,0,0,1
23,54,75,Male,49,0,0,0,0,1,1,0,0,0,0
35,76,78,Female,48,0,0,1,1,1,1,0,1,0,1
20,70,105,Male,73,1,1,0,1,0,0,1,0,1,1
28,60,104,Female,67,0,1,1,1,1,1,1,0,0,1
23,61,72,Male,51,0,1,0,1,1,0,1,0,0,0
29,81,109,Male,48,1,0,0,1,1,1,1,0,0,0
38,47,116,Female,110,1,0,0,0,0,0,0,0,1,0
19,61,116,Female,95,0,1,1,0,1,0,0,0,0,1
28,67,101,Female,108,1,1,1,0,0,1,0,0,0,1
29,72,101,Female,74,1,1,0,1,0,1,0,1,1,0
24,73,99,Female,56,0,1,0,1,1,0,1,1,1,0
27,65,69,Male,92,0,1,0,1,0,0,1,0,1,0
41,55,73,Male,89,1,0,0,0,1,0,1,0,0,0
20,60,115,Male,51,0,0,0,0,1,1,0,1,1,0
30,55,111,Female,104,0,1,0,0,1,1,0,1,0,0
23,57,97,Male,45,0,1,1,0,1,1,0,1,0,0
31,55,114,Female,85,0,0,1,0,1,0,0,1,1,1
22,73,107,Female,90,0,1,0,0,1,0,0,1,1,0
31,78,77,Male,100,1,1,1,1,0,0,1,1,1,0
35,50,96,Female,96,0,1,1,0,0,1,0,0,0,0
23,65,77,Male,100,0,0,0,1,1,0,0,1,0,0
23,45,99,Male,83,0,0,1,0,1,0,0,0,1,1
21,49,116,Male,88,1,0,1,0,1,0,0,0,0,1
39,77,105,Male,118,0,0,1,1,1,0,1,1,1,1
34,72,118,Female,111,1,0,1,0,0,1,0,0,0,1
36,48,105,Female,71,0,1,0,1,0,0,0,1,0,1
30,64,118,Male,99,0,1,0,0,1,0,1,0,0,1
42,67,98,Male,76,1,1,1,0,1,1,1,1,0,1
39,77,110,Male,90,0,0,0,0,1,0,1,0,0,0
34,60,90,Female,100,1,1,0,1,0,1,0,1,0,1
35,69,90,Female,80,0,0,0,0,0,1,0,0,1,0
36,49,104,Female,51,1,1,1,0,1,1,0,0,0,0
23,69,108,Female,90,1,0,1,0,0,0,0,0,1,0
43,63,75,Male,93,0,1,0,0,1,0,0,0,0,0
31,46,82,Female,51,1,1,1,0,1,1,1,0,0,0
43,66,102,Male,69,1,1,0,1,1,1,1,1,0,1
37,71,111,Female,106,1,1,1,0,0,0,0,0,0,0
44,51,98,Female,47,0,0,0,0,0,1,1,0,1,0
40,81,118,Female,70,0,0,1,1,1,1,0,1,1,1
41,58,71,Female,102,1,1,0,0,0,0,1,1,1,0
42,60,111,Male,103,0,1,1,0,1,0,1,0,0,0
30,76,103,Male,104,0,0,0,1,0,1,1,0,0,0
29,77,116,Female,85,1,1,1,0,0,0,0,1,1,0
39,65,81,Female,72,1,1,0,1,1,1,1,1,0,1
26,74,71,Male,109,0,0,0,0,0,1,0,1,0,1
34,50,69,Female,75,0,0,0,0,0,0,1,1,0,0
42,69,86,Male,91,0,0,0,1,1,1,1,0,0,0
24,63,96,Male,70,0,0,1,1,0,0,0,1,0,1
44,70,78,Female,45,1,1,0,1,0,1,0,0,0,1
19,57,69,Female,85,1,0,1,0,1,0,1,1,0,1
34,52,119,Male,47,0,0,0,1,1,0,1,0,0,1
42,52,109,Female,94,1,0,1,0,0,1,1,1,1,0
38,78,102,Female,73,1,1,1,1,0,1,0,1,0,1
28,69,79,Male,108,1,0,0,0,1,1,1,1,0,1
28,65,74,Male,63,1,0,1,1,0,0,0,1,0,0
33,78,105,Female,118,1,0,1,1,1,0,0,1,1,0
25,62,81,Male,80,0,1,0,1,1,0,0,0,1,1
40,66,103,Female,45,0,1,1,1,0,0,1,0,0,1
33,52,74,Female,93,1,1,0,1,0,1,0,0,1,1
31,62,94,Male,83,1,0,1,0,0,0,0,0,0,1
21,63,116,Male,114,0,1,0,0,1,1,1,0,0,1
26,70,86,Male,60,1,1,0,1,1,1,1,0,1,0
42,78,85,Male,111,1,0,0,1,0,1,1,1,1,0
28,81,108,Female,85,1,1,1,1,0,1,0,0,0,1
33,61,76,Male,95,1,1,0,0,1,1,0,0,0,0
43,71,105,Male,56,1,1,1,0,1,1,0,0,0,0
41,72,69,Male,70,1,0,0,0,0,1,0,1,0,1
28,71,110,Male,95,0,1,1,0,0,0,1,1,1,0
39,77,77,Male,74,0,0,0,1,0,0,1,1,1,0
24,64,102,Female,95,1,1,1,0,0,1,0,0,0,0
39,45,109,Male,49,1,1,0,1,0,1,0,0,1,0
38,70,96,Female,64,1,0,1,1,1,1,1,1,1,0
40,56,92,Male,87,0,1,0,0,1,1,0,0,0,0
22,62,91,Male,109,1,1,1,0,1,1,1,0,0,1
42,65,106,Male,49,0,1,0,0,0,1,0,1,0,0
43,80,80,Female,51,0,0,0,1,0,1,0,1,0,0
25,51,92,Male,52,0,0,1,1,1,1,1,1,0,1
27,46,99,Male,97,0,1,0,1,1,0,0,1,0,0
43,65,90,Male,55,1,0,0,1,0,1,1,0,0,0
30,65,87,Female,71,0,1,1,1,0,1,1,1,0,1
21,77,94,Male,92,1,0,1,0,1,1,1,0,1,1
38,48,111,Male,84,0,0,1,1,1,0,1,0,0,0
41,50,76,Male,98,0,0,0,0,0,0,0,1,1,0
27,67,92,Male,105,1,0,1,1,0,1,0,0,0,1
40,72,101,Female,115,1,1,1,1,0,0,1,0,1,0
20,53,117,Male,111,0,0,1,1,0,1,1,0,1,1
23,57,69,Female,70,1,1,1,0,1,1,1,0,1,0
37,47,82,Female,108,1,0,0,0,1,1,1,0,0,0
41,54,116,Female,66,0,1,1,1,1,1,0,0,0,0
42,68,112,Male,60,1,1,0,1,1,1,1,0,0,1
22,76,69,Male,55,1,1,1,0,1,0,0,0,0,1
40,59,70,Male,84,0,0,0,1,1,1,0,0,1,1
30,66,84,Male,109,0,0,0,0,1,0,0,1,1,0
21,74,95,Male,78,0,0,0,0,0,1,1,1,0,0
20,52,94,Male,98,1,1,1,1,1,0,1,0,1,0
29,80,108,Male,47,1,1,1,0,1,0,1,0,0,1
19,51,119,Female,57,1,1,0,0,1,0,0,0,0,1
36,47,108,Male,100,1,0,1,0,1,1,1,1,0,0
41,74,106,Male,45,0,1,0,1,0,1,1,0,1,1
42,81,69,Male,51,0,0,1,1,1,0,0,0,1,1
43,74,75,Female,90,1,0,1,1,0,1,1,0,0,0
31,73,79,Male,58,0,0,1,1,1,1,1,0,0,0
40,58,97,Female,94,0,0,0,1,1,0,0,0,0,1
31,52,88,Male,48,1,0,1,0,0,0,0,1,0,1
36,79,84,Female,59,0,1,1,0,1,0,0,1,0,1
39,50,119,Female,58,0,1,0,1,1,1,1,0,1,0
28,63,88,Male,83,0,0,0,0,1,0,1,0,1,1
33,60,87,Male,106,0,1,0,0,0,1,0,0,0,1
37,60,93,Female,81,0,1,1,1,1,1,0,0,0,1
20,57,77,Female,104,1,0,0,1,0,0,0,1,0,1
39,51,105,Male,74,0,1,1,1,1,1,1,1,1,0
28,55,95,Male,59,1,1,0,0,1,1,0,1,1,0
44,69,94,Female,73,0,1,0,1,0,1,0,1,1,1
23,47,88,Female,107,1,1,0,0,1,1,1,0,1,1
24,61,83,Male,84,0,1,0,1,0,0,0,1,1,0
27,54,112,Male,100,0,0,1,0,1,0,0,1,0,0
19,74,118,Female,70,0,0,0,1,0,0,1,0,1,0
44,68,99,Male,60,1,0,1,0,1,0,1,1,1,0
29,59,110,Male,52,0,0,0,0,0,1,1,1,1,1
40,54,82,Male,89,1,0,1,1,1,1,1,1,1,1
35,50,93,Male,111,0,0,0,1,1,1,0,0,0,0
39,47,118,Female,51,0,1,1,0,1,1,1,1,1,1
21,69,77,Female,46,0,0,1,1,1,0,1,0,1,1
23,74,72,Male,80,1,1,0,0,1,1,0,1,0,0
44,51,111,Female,107,0,1,1,0,1,1,1,0,0,0
43,78,103,Male,71,0,0,1,0,0,0,0,0,0,1
33,56,71,Female,72,1,1,1,1,1,1,0,0,1,0
22,56,85,Male,50,0,0,0,0,1,1,0,0,0,1
32,77,98,Male,118,0,0,1,0,1,0,1,1,0,0
31,47,119,Male,100,0,0,1,1,1,1,0,1,0,1
20,62,72,Female,96,0,0,1,0,0,0,1,1,1,0
33,52,103,Female,56,0,1,1,1,1,1,0,1,1,1
23,75,107,Male,58,1,1,0,0,1,1,0,0,0,0
35,64,75,Female,116,0,1,0,1,1,0,0,0,0,0
41,60,99,Male,80,0,1,0,0,1,0,1,0,0,1
35,68,75,Male,57,0,0,1,1,0,1,1,1,0,1
33,71,110,Male,69,1,0,0,1,1,1,0,1,0,0
38,79,73,Female,114,1,1,0,0,0,1,1,0,1,0
29,57,116,Male,94,0,1,1,1,0,0,0,0,1,0
35,63,92,Female,63,0,0,1,0,0,0,1,0,1,0
34,70,98,Female,98,1,0,1,1,0,0,0,0,0,1
19,54,117,Male,68,0,0,0,1,1,1,0,1,1,0
24,74,94,Female,56,1,1,0,0,0,0,1,1,1,0
23,81,86,Male,52,0,0,1,1,1,1,0,1,0,0
40,79,83,Female,104,0,1,0,1,1,1,1,1,1,1
41,70,94,Male,52,1,0,0,1,1,0,0,0,1,0
33,63,116,Female,62,0,1,0,0,1,1,0,0,1,0
30,69,88,Male,118,0,1,0,0,1,1,1,1,1,1
21,58,115,Female,72,1,1,0,1,0,0,1,0,0,0
34,52,74,Male,64,0,1,0,1,0,1,1,0,0,0
38,53,70,Female,61,0,1,1,1,1,0,1,1,0,0
26,62,89,Male,95,1,0,1,1,0,1,0,0,1,1
43,70,72,Male,109,0,0,1,0,0,1,0,0,0,0
24,80,89,Female,65,0,1,1,0,0,1,0,1,0,1
29,52,90,Female,62,1,1,1,1,0,0,1,1,1,1
19,53,119,Male,62,0,1,1,0,1,1,0,1,1,1
42,68,76,Male,53,0,1,1,0,1,0,1,1,1,1
22,52,99,Male,112,0,0,1,1,1,1,1,1,0,1
36,60,98,Female,89,0,1,0,0,0,1,1,0,1,1
30,57,69,Male,60,1,0,1,1,0,0,1,1,1,0
37,77,83,Female,57,1,1,1,0,0,0,0,0,1,0
27,63,71,Male,58,0,0,0,1,0,0,0,1,1,0
34,80,91,Male,75,1,0,0,0,0,1,1,0,0,0
32,58,107,Female,98,1,0,0,0,0,1,0,0,1,0
33,69,95,Female,97,1,0,0,1,1,0,0,0,1,1
35,67,82,Male,109,0,1,0,0,0,0,1,1,1,0
26,63,119,Male,119,0,1,0,1,1,1,0,1,0,0
33,52,75,Male,70,0,0,0,1,1,1,0,1,0,0
23,58,105,Male,109,0,0,0,1,1,1,0,0,1,0
24,57,113,Male,45,0,0,0,0,0,1,1,0,0,1
40,45,83,Female,100,1,0,0,0,1,1,0,1,0,0
19,50,98,Male,53,0,1,1,0,0,0,1,1,1,0
28,66,72,Male,89,1,1,0,0,0,1,0,0,0,0
26,80,85,Female,74,0,0,0,0,1,1,1,0,1,0
38,75,102,Male,99,0,0,0,1,0,0,0,0,0,1
19,53,86,Female,46,1,1,0,1,1,0,0,1,1,0
32,66,111,Female,80,1,1,0,0,1,0,1,0,1,0
44,77,85,Female,78,1,1,1,1,1,0,0,0,0,0
35,74,115,Female,59,0,0,0,1,1,0,1,0,0,0
40,54,78,Male,117,1,0,1,0,1,0,1,0,1,1
41,71,76,Male,106,1,0,1,1,1,1,0,0,1,1
30,61,87,Male,95,0,0,0,1,0,1,1,1,0,0
42,60,84,Male,115,0,1,0,0,0,0,0,1,1,1
40,72,76,Female,73,1,0,0,1,0,0,0,0,1,1
20,70,75,Male,65,0,0,0,1,0,1,1,1,1,1
21,69,74,Male,91,1,0,1,1,0,1,0,1,1,0
24,46,88,Male,69,1,1,1,1,0,0,1,1,1,0
21,75,119,Female,64,0,0,0,0,1,1,0,1,1,1
38,68,79,Male,114,0,0,0,0,1,0,1,1,0,0
38,76,114,Male,71,1,1,0,0,1,1,0,1,1,0
39,77,116,Female,65,1,1,1,0,1,1,1,1,1,0
39,52,108,Female,89,0,1,0,0,0,1,1,0,0,1
36,65,110,Male,61,1,0,0,1,0,0,0,0,0,0
26,45,104,Male,65,0,0,0,1,1,0,0,1,1,0
22,78,105,Male,80,1,0,0,1,0,0,1,1,0,1
30,61,118,Male,107,1,1,0,0,0,1,1,1,0,0
21,67,92,Male,71,1,1,1,1,1,1,0,1,1,1
35,67,102,Female,106,0,0,0,0,0,0,1,0,0,0
34,62,91,Male,81,1,1,0,1,0,1,0,1,1,0
31,46,94,Female,59,1,0,0,0,1,1,1,1,0,0
41,52,70,Male,102,0,0,0,0,1,1,0,0,0,0
24,57,100,Female,75,0,1,1,1,1,0,1,1,0,1
29,62,112,Male,50,1,0,1,1,0,1,1,0,0,1
32,77,102,Female,64,0,0,1,1,0,1,0,0,1,0
42,77,106,Male,50,1,1,0,0,0,0,0,0,1,1
40,81,118,Male,59,0,0,1,0,1,0,0,1,1,0
20,57,97,Female,57,0,1,0,1,1,0,0,1,1,0
39,50,70,Male,82,0,1,1,0,1,0,0,1,0,1
33,76,114,Male,96,0,0,1,1,1,1,1,0,0,0
32,51,105,Male,50,0,0,0,1,1,1,1,1,0,0
43,79,95,Male,84,0,1,0,0,1,1,0,0,0,1
23,48,104,Male,67,1,0,1,0,1,0,0,0,0,1
44,53,98,Male,95,0,0,0,0,0,1,0,0,1,0
42,70,107,Female,64,1,0,0,1,0,0,0,1,1,0
29,78,113,Female,84,0,0,0,0,1,1,1,0,0,1
41,64,109,Male,59,0,0,0,1,1,0,0,0,0,1
41,60,100,Male,101,1,1,1,1,1,0,0,1,0,1
19,77,90,Male,63,1,0,1,0,0,0,1,0,1,1
24,65,93,Male,68,1,0,1,1,0,0,1,1,1,1
39,71,90,Male,54,1,0,1,1,1,0,0,0,1,1
24,67,107,Female,91,1,1,1,0,1,1,1,0,0,1
25,47,103,Female,93,0,0,1,0,0,1,1,0,1,1
34,70,102,Female,46,0,0,0,1,1,1,1,0,0,1
34,76,69,Female,93,0,1,1,0,0,1,0,1,1,1
40,53,73,Male,115,0,0,1,1,1,0,0,1,0,1
22,54,83,Male,112,0,1,0,1,0,1,0,0,0,0
19,69,75,Male,61,1,0,0,1,0,1,0,1,1,1
32,75,115,Male,102,1,0,0,0,1,1,1,1,1,0
42,61,109,Male,58,1,0,1,0,1,1,0,0,1,1
30,68,84,Male,106,0,1,1,1,1,1,0,0,1,0
31,78,75,Female,100,1,0,0,0,1,0,1,0,1,1
31,47,92,Male,49,0,1,0,0,1,0,0,0,1,1
41,56,78,Male,93,0,0,1,1,0,0,0,0,0,0
33,69,86,Male,47,1,0,0,1,0,1,0,1,0,1
33,48,89,Male,101,1,1,1,0,1,1,0,1,0,1
25,72,98,Female,75,0,1,1,1,1,1,1,0,1,1
30,77,71,Male,71,1,1,1,0,0,1,1,1,1,0
25,47,111,Male,87,1,0,1,1,0,1,1,0,1,0
23,48,72,Female,114,1,0,1,0,0,1,0,1,1,0
19,64,91,Female,55,0,0,1,0,1,1,0,0,1,0
29,75,84,Male,98,1,1,0,1,1,1,1,0,0,1
24,60,101,Female,83,0,1,0,0,0,0,1,0,1,0
37,47,77,Male,113,0,1,1,0,0,1,1,0,0,0
19,61,117,Female,48,1,0,1,1,0,0,0,0,1,0
29,59,76,Female,110,0,0,0,0,1,0,1,1,0,0
27,77,113,Male,111,1,1,1,1,0,1,1,0,0,0
26,62,97,Male,45,1,1,1,1,1,0,1,0,1,1
33,61,82,Male,50,0,1,1,0,0,1,1,1,1,1
31,53,90,Male,63,1,0,1,1,0,1,0,1,0,0
28,56,87,Female,106,1,1,1,1,1,1,1,1,0,1
22,51,118,Female,64,0,1,0,1,1,0,0,1,0,0
37,58,69,Female,82,0,1,1,1,1,1,0,0,1,0
41,59,104,Male,85,0,1,1,1,0,0,1,1,0,1
22,59,75,Female,91,0,1,1,0,0,1,0,0,0,1
42,73,82,Male,58,0,0,1,1,1,0,0,1,0,0
40,79,110,Female,84,0,1,0,1,0,1,1,1,0,0
21,78,82,Male,50,1,0,1,1,0,1,0,1,1,1
30,50,97,Female,56,1,0,1,0,1,1,0,0,1,0
30,57,100,Male,62,1,1,1,1,1,1,1,1,1,1
40,51,85,Female,86,0,1,1,0,1,1,1,0,1,1
34,74,103,Female,60,0,0,1,1,0,0,1,1,1,0
41,57,87,Female,61,0,1,0,1,0,1,1,1,1,0
25,54,93,Male,114,1,0,1,1,1,1,0,0,1,1
31,74,96,Female,60,1,0,1,1,0,0,0,0,1,1
22,46,72,Female,54,1,1,0,1,0,0,0,1,0,0
31,46,80,Female,76,1,1,1,1,0,1,1,1,1,1
32,81,101,Female,104,1,1,1,1,0,1,1,0,0,0
27,79,113,Male,69,0,1,1,1,0,1,1,0,0,0
27,79,112,Female,48,1,0,0,0,0,0,0,0,0,1
28,70,109,Male,66,1,1,1,1,1,1,0,0,1,0
44,55,78,Female,88,1,0,1,0,1,0,0,0,0,0
30,61,92,Female,106,1,0,1,0,0,0,1,0,1,1
26,74,109,Male,90,0,1,1,1,0,1,1,0,1,0
43,49,85,Female,64,0,0,1,1,0,0,1,0,0,1
42,70,98,Male,66,1,0,0,0,0,1,0,1,0,1
39,72,116,Female,116,1,0,1,0,1,0,0,0,0,0
20,66,74,Male,104,0,1,1,0,1,1,1,1,0,0
21,79,110,Female,74,1,1,0,1,1,1,0,1,1,1
37,52,110,Female,95,1,1,0,1,1,1,0,1,1,0
32,76,92,Female,107,1,0,1,0,1,0,0,1,1,1
35,47,108,Female,91,0,1,1,1,0,1,0,0,0,1
27,51,96,Male,76,0,1,1,0,1,1,0,1,0,0
32,48,97,Male,72,1,1,0,0,0,1,0,1,0,0
41,46,74,Female,100,1,0,0,1,0,0,1,0,1,1
34,51,96,Male,59,1,0,0,0,1,1,1,1,0,1
33,51,102,Female,111,1,1,0,0,1,1,0,1,1,1
42,74,70,Female,58,1,1,0,1,0,1,1,1,0,1
23,80,116,Male,66,0,0,0,0,0,1,0,0,1,1
36,50,98,Male,49,1,0,1,1,0,0,1,0,1,1
41,56,115,Female,117,1,1,1,1,0,0,1,0,0,1
42,81,103,Female,95,1,1,1,1,0,1,0,0,0,1
24,52,71,Male,61,1,0,1,0,1,1,1,1,1,1
39,81,80,Male,57,1,0,1,0,1,1,1,1,1,0
27,57,94,Female,105,0,0,1,1,0,0,0,0,1,1
28,65,83,Male,87,1,1,0,1,0,1,0,1,0,1
26,81,95,Female,55,1,0,1,1,0,1,1,0,0,0
38,46,108,Female,113,0,0,0,0,1,0,0,1,0,1
23,65,90,Female,91,0,1,0,1,0,1,0,0,0,0
41,73,80,Female,89,1,1,0,1,1,0,1,0,1,0
19,50,105,Female,94,0,0,0,0,0,1,0,1,0,1
28,46,104,Female,110,0,0,0,1,1,0,0,1,1,1
37,79,92,Female,102,1,1,1,1,1,0,0,1,0,1
32,47,77,Female,74,0,0,0,1,1,0,1,1,0,1
33,50,107,Female,66,0,1,1,1,1,0,1,1,0,0
23,79,95,Male,76,0,1,0,1,1,1,1,0,1,1
40,58,79,Male,47,1,1,0,0,1,0,1,0,1,1
42,60,74,Female,52,0,1,0,0,1,1,0,1,0,0
29,80,90,Female,101,0,0,1,0,0,0,0,1,0,1
44,54,69,Male,107,0,1,1,1,0,0,1,1,1,1
26,76,89,Female,57,1,1,0,1,0,0,0,0,0,0
36,76,103,Female,65,1,1,1,1,0,0,1,0,1,0
28,55,103,Female,45,0,0,0,0,0,0,0,0,1,1
44,49,111,Male,77,0,1,0,0,0,0,1,1,1,0
43,58,99,Male,114,0,1,0,0,1,0,0,0,1,1
29,54,75,Male,102,0,1,1,0,1,1,0,0,1,1
39,47,73,Male,75,1,1,0,1,1,1,1,1,1,0
34,73,76,Male,74,1,1,1,1,0,0,0,0,0,1
35,70,83,Female,85,1,1,1,0,1,0,0,1,0,0
36,68,107,Male,50,0,0,0,0,1,0,0,0,1,1
37,66,98,Male,54,1,0,0,1,1,0,0,0,0,0
44,55,117,Female,68,0,0,0,1,1,1,1,0,1,0
19,60,100,Male,116,0,0,1,1,0,1,0,0,1,0
44,50,99,Male,118,1,1,1,1,0,0,1,0,0,1
37,69,69,Female,87,0,1,0,0,1,1,1,1,0,1
24,75,76,Female,65,1,0,0,1,0,0,1,0,0,0
28,69,106,Female,96,0,1,1,1,1,0,0,0,1,0
29,78,76,Male,114,0,0,1,1,0,1,0,1,1,1
23,76,107,Male,54,1,1,0,1,1,0,0,0,0,1
34,65,106,Male,113,0,0,0,0,0,1,1,0,0,1
26,79,115,Female,106,1,0,1,1,0,1,1,1,1,0
42,69,79,Female,68,0,1,0,0,1,0,1,1,1,1
35,63,74,Male,103,1,1,0,1,1,1,1,0,1,0
26,80,114,Male,45,0,1,0,1,1,1,1,0,0,1
36,72,96,Female,103,0,1,1,0,0,1,1,0,1,0
30,63,80,Female,118,1,1,1,0,1,0,0,1,0,0
39,63,77,Female,77,1,1,1,0,1,0,0,1,1,0
40,52,79,Female,118,0,0,0,1,1,1,0,1,1,1
31,51,84,Female,97,1,0,1,0,0,0,0,0,1,1
36,65,108,Female,86,0,1,0,0,0,0,0,0,0,0
23,49,102,Male,59,0,1,1,0,1,1,1,0,0,0
22,48,78,Female,64,1,1,1,1,1,1,0,0,0,1
32,61,87,Male,51,0,0,0,1,0,1,0,1,1,0
40,45,81,Female,62,1,1,1,0,1,0,0,1,1,1
20,80,118,Female,100,1,0,1,1,1,1,1,0,0,1
27,53,83,Female,110,1,0,0,1,0,0,0,0,1,0
38,70,118,Female,66,1,0,0,1,1,1,0,0,0,0
39,49,74,Male,48,0,1,1,0,1,1,0,0,0,0
33,45,98,Male,100,0,0,0,1,0,1,1,1,1,1
36,72,94,Male,85,0,1,1,0,0,1,0,1,0,1
41,51,85,Male,112,0,1,0,1,1,1,0,1,1,1
36,67,82,Female,46,1,0,0,0,0,0,0,0,0,1
22,58,104,Male,76,0,0,1,0,0,0,0,1,1,0
23,49,96,Male,105,1,0,0,1,0,1,0,0,0,1
21,51,104,Male,51,0,0,1,0,1,1,1,1,1,1
40,77,75,Female,81,1,0,1,1,1,1,0,1,0,0
29,58,117,Female,53,0,0,0,0,0,1,1,0,1,1
34,67,92,Female,104,1,1,0,0,0,1,0,0,0,0
23,47,104,Female,62,1,1,1,0,0,1,0,0,0,0
23,47,99,Female,87,1,0,1,0,1,1,1,1,1,0
27,60,76,Male,111,0,1,0,0,0,0,1,0,1,0
23,52,102,Male,86,0,1,1,1,0,1,1,1,1,0
33,73,118,Female,105,1,1,0,0,1,0,1,0,1,0
19,56,86,Male,93,0,1,1,1,0,1,1,0,0,1
33,55,102,Female,102,0,1,0,1,1,0,1,1,0,1
25,74,82,Male,70,0,1,1,1,0,1,0,0,0,1
33,59,101,Male,61,1,0,1,0,1,1,0,1,1,1
32,54,82,Female,75,0,1,1,1,1,0,1,0,1,1
21,71,85,Male,65,0,0,1,1,0,0,1,1,1,0
19,70,79,Female,109,1,0,0,1,0,0,1,0,1,0
43,47,89,Male,77,1,1,1,1,0,1,1,1,0,0
22,52,118,Male,65,0,1,0,1,1,0,1,0,1,1
23,47,118,Female,49,0,0,0,0,1,1,0,1,0,0
19,81,111,Male,45,0,1,0,1,1,0,1,1,0,1
33,73,110,Female,101,1,0,1,0,0,0,0,1,1,1
33,66,74,Female,108,0,1,0,1,1,1,0,1,1,1
38,57,93,Female,90,1,1,1,1,1,0,1,1,1,1
30,46,119,Female,56,1,1,0,1,1,0,0,1,1,0
29,58,91,Male,71,1,0,0,0,1,0,1,1,0,0
38,66,89,Female,52,0,0,0,1,1,0,0,1,0,0
22,68,113,Male,110,0,0,0,1,0,0,1,1,1,0
39,60,116,Male,87,0,1,1,0,1,0,1,0,0,0
22,61,98,Male,98,0,1,1,0,0,1,0,1,1,0
25,48,114,Female,60,0,1,1,0,1,0,0,0,0,1
24,51,79,Female,115,1,1,0,1,1,0,1,1,1,0
44,63,115,Female,69,1,1,0,0,0,0,1,0,1,1
29,65,104,Female,117,0,0,0,1,1,1,1,1,1,1
39,48,112,Male,70,1,1,1,0,1,0,1,1,0,1
37,51,91,Male,97,0,0,1,0,1,1,0,0,0,1
35,75,102,Male,47,0,0,0,1,1,0,0,1,0,0
28,45,81,Male,69,0,1,0,0,0,1,1,0,0,0
21,62,83,Female,83,0,1,0,1,0,0,0,0,0,0
25,60,119,Female,64,1,1,0,0,1,1,0,0,1,1
24,51,72,Female,64,0,1,0,0,0,0,1,0,1,1
36,47,74,Female,61,1,0,1,0,0,1,0,0,0,1
43,48,79,Female,97,1,1,0,0,1,1,0,0,0,0
26,58,115,Female,113,0,1,0,1,0,0,0,1,0,0
31,72,99,Female,67,0,1,0,0,0,1,0,0,1,0
22,50,71,Male,93,1,0,1,1,1,1,0,0,1,0
25,51,107,Male,74,0,1,0,0,0,0,1,0,1,1
36,77,94,Female,114,1,1,1,1,0,0,1,1,1,0
36,50,87,Male,53,0,1,0,0,0,0,1,1,0,1
32,50,101,Female,66,1,1,1,1,1,0,1,0,0,1
28,56,96,Female,70,1,1,0,1,0,1,0,0,0,1
27,55,88,Female,72,1,0,1,1,1,1,0,1,0,1
19,64,103,Male,45,0,1,0,0,1,0,0,1,0,0
19,67,92,Male,97,1,1,0,1,0,1,1,0,0,1
42,49,86,Male,61,1,0,0,0,0,0,0,0,0,0
44,60,71,Female,73,0,1,0,0,1,1,0,1,1,1
19,57,89,Female,111,0,1,0,0,1,0,1,1,1,0
23,59,96,Male,58,0,1,1,0,0,1,0,0,1,1
